date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precip.,condition
2021-07-12,11:00 AM,93,73,52,ESE,9,0,29.79,0.0,Partly Cloudy
2021-08-01,11:30 AM,90,79,70,WSW,15,0,29.7,0.0,Mostly Cloudy
2021-09-02,5:00 PM,84,77,79,VAR,2,0,29.67,0.0,Partly Cloudy
2021-07-21,2:00 AM,79,77,94,WSW,5,0,29.73,0.0,Partly Cloudy
2021-08-13,11:30 AM,90,79,70,W,6,0,29.76,0.0,Partly Cloudy
2021-07-15,1:00 AM,79,77,94,NW,1,0,29.73,0.0,Partly Cloudy
2021-09-04,5:00 PM,81,79,94,WSW,8,0,29.67,0.0,Mostly Cloudy
2021-07-12,4:00 PM,88,75,66,SSE,10,0,29.67,0.0,Thunder in the Vicinity
2021-08-04,9:30 AM,88,77,70,W,15,0,29.79,0.0,Partly Cloudy
2021-09-02,11:30 AM,88,77,70,WSW,6,0,29.76,0.0,Light Rain Shower
2021-07-15,10:00 AM,84,77,79,W,6,0,29.76,0.0,Mostly Cloudy
2021-08-27,6:00 AM,77,77,100,VAR,1,0,29.73,0.0,Partly Cloudy
2021-07-06,10:00 AM,88,81,79,SW,12,0,29.67,0.0,Partly Cloudy
2021-08-02,10:30 AM,88,79,75,W,17,0,29.73,0.0,Mostly Cloudy
2021-07-18,8:30 PM,81,75,84,VAR,2,0,29.73,0.0,Mostly Cloudy
2021-07-02,7:30 PM,90,72,55,WSW,7,0,29.73,0.0,Fair
2021-08-03,11:00 PM,82,79,89,WSW,12,0,29.79,0.0,Partly Cloudy
2021-08-26,7:00 PM,79,77,94,E,7,0,29.73,0.0,Mostly Cloudy
2021-08-28,6:00 AM,77,77,100,NE,3,0,29.7,0.0,Partly Cloudy
2021-08-06,7:30 AM,84,79,84,WSW,10,0,29.79,0.0,Fair
2021-08-16,6:30 AM,79,77,94,VAR,2,0,29.85,0.0,Fair
2021-08-04,1:00 PM,91,79,66,W,15,0,29.7,0.0,Partly Cloudy
2021-07-21,7:00 PM,81,75,84,WSW,7,0,29.7,0.0,Mostly Cloudy
2021-08-18,10:00 PM,73,73,100,WNW,7,0,29.82,0.0,Light Rain with Thunder
2021-07-15,9:30 PM,77,77,100,VAR,3,0,29.82,0.0,Mostly Cloudy
2021-07-29,6:00 PM,77,77,100,WSW,16,0,29.7,0.0,Light Rain
2021-08-17,1:30 PM,93,77,59,VAR,2,0,29.76,0.0,Partly Cloudy
2021-07-29,10:00 PM,77,77,100,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-07-16,4:00 PM,91,73,55,WNW,8,0,29.67,0.0,Partly Cloudy
2021-08-12,9:30 PM,82,77,84,VAR,3,0,29.82,0.0,Partly Cloudy
2021-07-16,7:30 AM,81,77,89,VAR,2,0,29.82,0.0,Partly Cloudy
2021-08-24,10:30 PM,79,79,100,SW,3,0,29.76,0.0,Mostly Cloudy
2021-07-06,6:00 AM,79,79,100,CALM,0,0,29.64,0.0,Fog
2021-07-20,2:00 AM,77,72,83,CALM,0,0,29.73,0.0,Partly Cloudy
2021-08-14,4:30 AM,79,77,94,VAR,2,0,29.73,0.0,Partly Cloudy
2021-08-05,4:30 AM,81,79,94,SW,12,0,29.73,0.0,Partly Cloudy
2021-07-05,4:30 PM,81,75,84,WSW,9,0,29.64,0.0,Light Rain
2021-07-13,12:30 PM,91,73,55,VAR,2,0,29.7,0.0,Mostly Cloudy
2021-08-18,9:00 PM,77,77,100,WNW,8,0,29.76,0.0,Heavy T-Storm
2021-08-24,10:30 AM,90,77,66,SW,6,0,29.7,0.0,Mostly Cloudy
2021-07-28,6:00 PM,81,73,79,W,24,0,29.64,0.0,Partly Cloudy
2021-08-25,1:00 PM,88,77,70,WSW,13,0,29.67,0.0,Mostly Cloudy
2021-07-28,5:30 PM,84,79,84,WSW,15,0,29.61,0.0,Light Rain Shower / Windy
2021-08-22,11:30 AM,90,77,66,WSW,10,0,29.76,0.0,Mostly Cloudy
2021-08-08,12:30 PM,91,79,66,W,8,0,29.73,0.0,Mostly Cloudy
2021-07-25,8:30 PM,79,77,94,W,6,0,29.73,0.0,Mostly Cloudy
2021-09-02,9:30 PM,79,75,89,SW,6,0,29.79,0.0,Partly Cloudy
2021-08-11,1:00 AM,81,79,94,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-08-27,10:00 AM,86,77,74,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-01,11:00 PM,81,79,94,W,7,0,29.7,0.0,Partly Cloudy
2021-08-16,10:00 PM,77,75,94,VAR,1,0,29.91,0.0,Partly Cloudy
2021-07-14,6:00 AM,77,77,100,E,6,0,29.73,0.0,Light Rain
2021-08-15,1:30 AM,81,77,89,WSW,6,0,29.76,0.0,Mostly Cloudy
2021-07-30,8:30 AM,84,81,89,WSW,15,0,29.76,0.0,Partly Cloudy
2021-07-31,12:00 AM,81,77,89,WSW,9,0,29.76,0.0,Mostly Cloudy
2021-08-30,1:00 AM,77,77,100,VAR,1,0,29.73,0.0,Mostly Cloudy
2021-07-26,1:00 AM,79,77,94,WSW,8,0,29.73,0.0,Partly Cloudy
2021-07-15,11:00 PM,77,75,94,N,5,0,29.79,0.0,Mostly Cloudy
2021-08-23,4:30 PM,79,75,89,W,7,0,29.67,0.0,Partly Cloudy
2021-08-29,4:00 PM,90,75,62,VAR,1,0,29.64,0.0,Partly Cloudy
2021-07-06,4:30 AM,79,79,100,NNE,2,0,29.64,0.0,Partly Cloudy
2021-07-06,2:00 PM,86,79,79,WSW,15,0,29.61,0.0,Partly Cloudy
2021-07-27,3:30 PM,79,77,94,W,13,0,29.61,0.0,Partly Cloudy
2021-08-31,3:30 AM,77,77,100,CALM,0,0,29.73,0.0,Partly Cloudy
2021-07-29,10:30 AM,88,79,75,W,12,0,29.7,0.0,Mostly Cloudy
2021-07-13,5:30 AM,79,77,94,VAR,3,0,29.73,0.0,Partly Cloudy
2021-07-27,9:00 AM,86,79,79,WSW,18,0,29.7,0.0,Partly Cloudy
2021-08-31,1:30 AM,77,77,100,N,1,0,29.76,0.0,Mostly Cloudy
2021-08-12,12:00 PM,79,77,94,W,6,0,29.85,0.0,Light Rain
2021-08-08,6:30 AM,81,79,94,SW,7,0,29.76,0.0,Fair
2021-08-18,4:00 AM,75,75,100,E,3,0,29.73,0.0,Partly Cloudy
2021-07-11,4:30 AM,81,77,89,ESE,2,0,29.73,0.0,Partly Cloudy
2021-08-17,1:30 AM,79,77,94,CALM,0,0,29.85,0.0,Partly Cloudy
2021-07-03,12:00 AM,84,79,84,WSW,7,0,29.76,0.0,Partly Cloudy
2021-07-15,3:00 PM,90,75,62,SW,8,0,29.64,0.0,Light Rain with Thunder
2021-08-01,10:30 AM,90,79,70,W,14,0,29.73,0.0,Mostly Cloudy
2021-07-10,3:30 AM,79,77,94,S,6,0,29.7,0.0,Partly Cloudy
2021-08-06,11:30 AM,90,77,66,W,13,0,29.76,0.0,Mostly Cloudy
2021-08-14,6:30 AM,81,79,94,SW,3,0,29.73,0.0,Partly Cloudy
2021-08-21,10:00 PM,81,79,94,SSW,6,0,29.79,0.0,Partly Cloudy
2021-07-29,11:00 AM,90,79,70,W,12,0,29.7,0.0,Light Rain Shower
2021-07-01,8:30 PM,82,73,74,S,10,0,29.76,0.0,Partly Cloudy
2021-08-01,3:00 PM,93,79,63,W,14,0,29.61,0.0,Partly Cloudy
2021-07-23,6:30 AM,81,79,94,SW,7,0,29.73,0.0,Mostly Cloudy
2021-08-29,12:30 AM,75,75,100,VAR,2,0,29.73,0.0,Mostly Cloudy
2021-08-28,2:00 AM,81,77,89,VAR,1,0,29.73,0.0,Mostly Cloudy
2021-07-30,8:30 PM,82,77,84,WSW,12,0,29.76,0.0,Mostly Cloudy
2021-08-02,2:00 PM,88,77,70,W,17,0,29.67,0.0,Partly Cloudy
2021-08-29,9:30 AM,81,77,89,NNW,5,0,29.76,0.0,Mostly Cloudy
2021-08-15,11:00 AM,88,77,70,VAR,2,0,29.82,0.0,Mostly Cloudy
2021-09-02,1:30 PM,82,77,84,VAR,5,0,29.7,0.0,Light Rain with Thunder
2021-08-13,8:00 PM,81,75,84,SW,6,0,29.76,0.0,Mostly Cloudy
2021-07-14,4:30 PM,86,77,74,SSE,9,0,29.64,0.0,Partly Cloudy
2021-08-10,11:30 AM,91,79,66,SW,7,0,29.7,0.0,Partly Cloudy
2021-07-17,7:30 PM,86,79,79,WSW,13,0,29.67,0.0,Partly Cloudy
2021-07-02,6:00 PM,91,70,49,W,5,0,29.7,0.0,Fair
2021-08-27,8:00 AM,82,79,89,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-11,5:30 PM,81,75,84,VAR,2,0,29.73,0.0,Partly Cloudy
2021-09-03,8:00 AM,81,77,89,WSW,6,0,29.76,0.0,Mostly Cloudy
2021-07-20,8:30 AM,82,75,79,VAR,3,0,29.79,0.0,Partly Cloudy
2021-07-12,5:00 AM,81,79,94,VAR,3,0,29.76,0.0,Partly Cloudy
2021-08-12,10:00 AM,88,77,70,W,9,0,29.85,0.0,Light Rain Shower
2021-08-18,11:30 AM,90,75,62,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-06,10:30 AM,88,77,70,W,13,0,29.79,0.0,Partly Cloudy
2021-07-09,11:30 PM,81,79,94,S,6,0,29.76,0.0,Partly Cloudy
2021-08-25,3:30 PM,86,75,70,WSW,15,0,29.64,0.0,Partly Cloudy
2021-07-07,1:00 PM,90,75,62,WSW,14,0,29.67,0.0,Mostly Cloudy
2021-09-03,12:00 AM,79,75,89,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-03,5:30 AM,81,77,89,WSW,12,0,29.7,0.0,Partly Cloudy
2021-07-14,5:30 AM,79,77,94,ENE,6,0,29.73,0.0,Light Rain
2021-08-12,6:30 PM,84,75,74,S,6,0,29.76,0.0,Partly Cloudy
2021-07-10,8:00 AM,84,75,74,VAR,1,0,29.73,0.0,Partly Cloudy
2021-07-07,11:00 PM,79,77,94,SW,5,0,29.76,0.0,Mostly Cloudy
2021-08-31,9:00 PM,79,77,94,W,5,0,29.79,0.0,Mostly Cloudy
2021-07-04,7:00 PM,81,75,84,VAR,3,0,29.64,0.0,Partly Cloudy
2021-08-20,5:30 AM,77,77,100,N,2,0,29.76,0.0,Mostly Cloudy
2021-08-20,2:00 AM,77,73,89,VAR,1,0,29.76,0.0,Mostly Cloudy
2021-08-31,7:30 AM,79,79,100,VAR,2,0,29.79,0.0,Partly Cloudy
2021-08-27,12:30 AM,77,77,100,E,1,0,29.73,0.0,Partly Cloudy
2021-08-27,8:00 PM,82,75,79,W,8,0,29.73,0.0,Partly Cloudy
2021-07-02,5:00 AM,82,79,89,SW,7,0,29.76,0.0,Partly Cloudy
2021-07-03,10:30 AM,93,79,63,WNW,6,0,29.73,0.0,Partly Cloudy
2021-08-11,7:00 PM,81,77,89,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-07,2:00 PM,93,77,59,W,10,0,29.7,0.0,Partly Cloudy
2021-08-12,6:00 AM,79,77,94,E,3,0,29.82,0.0,Partly Cloudy
2021-07-29,5:30 AM,79,77,94,W,3,0,29.67,0.0,Mostly Cloudy
2021-08-17,10:30 PM,73,72,94,SW,7,0,29.85,0.0,Light Rain
2021-07-04,1:30 PM,84,82,94,VAR,3,0,29.64,0.0,Partly Cloudy
2021-07-10,5:30 PM,88,75,66,SSE,9,0,29.64,0.0,Partly Cloudy
2021-07-24,4:00 PM,90,77,66,W,17,0,29.64,0.0,Partly Cloudy
2021-08-31,7:00 AM,79,77,94,VAR,1,0,29.79,0.0,Partly Cloudy
2021-07-22,9:00 PM,82,77,84,SW,10,0,29.73,0.0,Partly Cloudy
2021-08-17,9:30 PM,73,73,100,SSE,5,0,29.85,0.0,T-Storm
2021-07-25,10:30 PM,79,77,94,WSW,5,0,29.76,0.0,Mostly Cloudy
2021-07-15,8:00 AM,81,77,89,CALM,0,0,29.76,0.0,Mostly Cloudy
2021-08-07,10:30 AM,90,79,70,W,14,0,29.79,0.0,Mostly Cloudy
2021-08-30,4:30 PM,84,79,84,ESE,13,0,29.67,0.0,Heavy T-Storm
2021-08-01,6:30 AM,81,79,94,WSW,8,0,29.7,0.0,Mostly Cloudy
2021-07-03,9:30 PM,84,75,74,S,7,0,29.7,0.0,Partly Cloudy
2021-08-15,4:30 PM,86,75,70,NW,6,0,29.76,0.0,Partly Cloudy
2021-08-27,10:30 PM,82,77,84,VAR,3,0,29.76,0.0,Mostly Cloudy
2021-08-21,2:30 AM,77,77,100,VAR,1,0,29.79,0.0,Partly Cloudy
2021-08-06,12:00 PM,90,77,66,W,15,0,29.76,0.0,Mostly Cloudy
2021-07-25,8:00 PM,79,77,94,W,2,0,29.73,0.0,Mostly Cloudy
2021-08-14,4:00 PM,90,75,62,WSW,10,0,29.64,0.0,Partly Cloudy
2021-07-30,4:30 AM,77,77,100,WSW,7,0,29.7,0.0,Mostly Cloudy
2021-07-26,2:30 PM,90,77,66,W,17,0,29.64,0.0,Mostly Cloudy
2021-07-09,8:30 AM,82,77,84,S,8,0,29.73,0.0,Partly Cloudy
2021-08-02,3:00 AM,81,77,89,SW,12,0,29.67,0.0,Partly Cloudy
2021-07-13,4:30 PM,90,77,66,SSE,8,0,29.64,0.0,Partly Cloudy
2021-07-03,10:30 PM,84,77,79,WSW,5,0,29.73,0.0,Partly Cloudy
2021-07-20,2:30 PM,77,75,94,SW,13,0,29.7,0.0,Partly Cloudy
2021-08-27,6:30 PM,86,75,70,W,7,0,29.67,0.0,Partly Cloudy
2021-08-28,7:00 PM,79,79,100,E,9,0,29.73,0.0,Light Rain with Thunder
2021-07-14,5:30 PM,84,77,79,SSE,7,0,29.64,0.0,Partly Cloudy
2021-09-01,11:30 AM,88,77,70,S,5,0,29.76,0.0,Partly Cloudy
2021-08-13,12:30 PM,91,77,63,W,7,0,29.76,0.0,Partly Cloudy
2021-07-07,9:30 PM,79,77,94,SW,6,0,29.76,0.0,Light Rain
2021-07-04,3:30 AM,82,81,94,SSW,9,0,29.67,0.0,Partly Cloudy
2021-07-09,5:00 PM,86,75,70,SW,7,0,29.64,0.0,Partly Cloudy
2021-07-29,1:30 AM,81,79,94,SW,8,0,29.67,0.0,Partly Cloudy
2021-08-27,8:30 PM,82,77,84,W,3,0,29.73,0.0,Partly Cloudy
2021-07-26,6:00 AM,79,75,89,SW,9,0,29.73,0.0,Partly Cloudy
2021-07-08,6:30 PM,81,77,89,SW,9,0,29.67,0.0,Partly Cloudy
2021-08-27,9:30 PM,82,77,84,VAR,3,0,29.76,0.0,Partly Cloudy
2021-07-12,6:30 PM,82,75,79,W,3,0,29.7,0.0,Partly Cloudy
2021-08-01,3:30 AM,81,77,89,WSW,12,0,29.67,0.0,Mostly Cloudy
2021-07-03,5:30 AM,81,81,100,W,3,0,29.73,0.0,Fair
2021-09-03,10:30 AM,86,77,74,W,8,0,29.76,0.0,Mostly Cloudy
2021-07-17,10:30 PM,82,79,89,WSW,9,0,29.73,0.0,Partly Cloudy
2021-07-24,12:30 PM,90,77,66,WSW,18,0,29.67,0.0,Partly Cloudy
2021-07-10,11:30 AM,88,75,66,ESE,1,0,29.73,0.0,Mostly Cloudy
2021-08-10,3:00 PM,93,77,59,W,15,0,29.64,0.0,T-Storm
2021-08-26,3:00 PM,81,77,89,NW,6,0,29.67,0.0,Thunder
2021-07-01,2:30 PM,95,73,49,WSW,9,0,29.67,0.0,Partly Cloudy
2021-07-10,8:00 PM,84,77,79,S,9,0,29.73,0.0,Partly Cloudy
2021-08-08,9:30 PM,84,79,84,W,13,0,29.79,0.0,Partly Cloudy
2021-08-10,3:30 PM,79,79,100,SSE,13,0,29.64,0.0,Light Rain with Thunder
2021-08-03,8:00 PM,84,77,79,WSW,14,0,29.73,0.0,Partly Cloudy
2021-09-04,6:30 PM,79,77,94,W,5,0,29.7,0.0,Mostly Cloudy
2021-08-29,8:30 AM,81,77,89,N,5,0,29.76,0.0,Mostly Cloudy
2021-07-07,1:30 AM,79,77,94,SW,7,0,29.7,0.0,Mostly Cloudy
2021-07-05,12:00 AM,81,81,100,VAR,3,0,29.67,0.0,Partly Cloudy
2021-07-25,6:00 AM,75,75,100,W,5,0,29.7,0.0,Mostly Cloudy
2021-07-02,7:00 PM,90,75,62,WSW,7,0,29.7,0.0,Fair
2021-07-22,8:30 AM,73,73,100,WSW,8,0,29.79,0.0,Light Rain
2021-08-03,4:30 AM,81,79,94,WSW,12,0,29.7,0.0,Partly Cloudy
2021-07-23,7:30 AM,82,79,89,SW,8,0,29.73,0.0,Mostly Cloudy
2021-08-12,10:30 PM,82,77,84,VAR,2,0,29.82,0.0,Partly Cloudy
2021-07-03,1:00 AM,82,79,89,WSW,6,0,29.73,0.0,Fair
2021-07-20,6:00 AM,77,75,94,CALM,0,0,29.76,0.0,Mostly Cloudy
2021-09-01,6:00 AM,79,77,94,VAR,1,0,29.76,0.0,Fair
2021-08-21,7:00 AM,79,79,100,VAR,2,0,29.79,0.0,Partly Cloudy
2021-07-20,9:30 PM,81,75,84,SW,5,0,29.79,0.0,Partly Cloudy
2021-07-31,8:00 PM,84,79,84,WSW,9,0,29.73,0.0,Partly Cloudy
2021-08-31,12:00 AM,77,77,100,VAR,3,0,29.79,0.0,Mostly Cloudy
2021-07-08,2:30 PM,88,77,70,W,12,0,29.67,0.0,Showers in the Vicinity
2021-08-29,5:30 AM,75,75,100,VAR,1,0,29.7,0.0,Partly Cloudy
2021-07-13,2:00 PM,91,70,49,E,6,0,29.64,0.0,Partly Cloudy
2021-07-19,10:00 AM,86,73,66,W,5,0,29.73,0.0,Mostly Cloudy
2021-08-01,8:00 PM,81,79,94,WSW,12,0,29.7,0.0,Partly Cloudy
2021-08-29,6:30 AM,75,75,100,N,3,0,29.7,0.0,Partly Cloudy
2021-08-15,9:30 PM,82,77,84,VAR,2,0,29.85,0.0,Fair
2021-07-14,6:00 PM,84,77,79,SSE,6,0,29.67,0.0,Partly Cloudy
2021-07-07,7:30 AM,81,79,94,SW,5,0,29.7,0.0,Partly Cloudy
2021-07-11,12:30 PM,93,73,52,VAR,3,0,29.76,0.0,Partly Cloudy
2021-07-14,7:00 PM,82,77,84,SSW,7,0,29.7,0.0,Partly Cloudy
2021-07-14,10:00 PM,79,77,94,WSW,6,0,29.76,0.0,Partly Cloudy
2021-08-04,9:00 PM,82,79,89,WSW,15,0,29.76,0.0,Partly Cloudy
2021-07-02,6:30 PM,91,73,55,W,6,0,29.7,0.0,Fair
2021-08-04,7:30 PM,84,79,84,WSW,8,0,29.73,0.0,Partly Cloudy
2021-08-18,2:00 PM,91,77,63,WNW,5,0,29.7,0.0,Partly Cloudy
2021-07-26,7:30 PM,84,79,84,WSW,8,0,29.67,0.0,Fair
2021-08-29,10:00 AM,82,77,84,NW,7,0,29.73,0.0,Mostly Cloudy
2021-07-12,12:30 PM,91,73,55,E,7,0,29.73,0.0,Partly Cloudy
2021-07-22,4:30 AM,79,77,94,WSW,5,0,29.7,0.0,Partly Cloudy
2021-07-23,11:30 AM,82,79,89,W,10,0,29.7,0.0,Partly Cloudy
2021-07-14,3:00 PM,88,77,70,WSW,7,0,29.61,0.0,Partly Cloudy
2021-08-28,11:30 PM,75,75,100,W,1,0,29.76,0.0,Mostly Cloudy
2021-07-10,9:00 PM,84,77,79,S,8,0,29.76,0.0,Partly Cloudy
2021-07-30,9:30 AM,86,79,79,W,14,0,29.76,0.0,Partly Cloudy
2021-07-22,12:00 AM,81,75,84,WSW,9,0,29.76,0.0,Partly Cloudy
2021-08-01,8:00 AM,84,79,84,WSW,13,0,29.73,0.0,Partly Cloudy
2021-08-30,5:00 PM,79,77,94,SE,13,0,29.7,0.0,Heavy T-Storm
2021-07-10,7:00 PM,84,77,79,S,8,0,29.67,0.0,Partly Cloudy
2021-07-16,8:00 PM,84,75,74,W,6,0,29.73,0.0,Fair
2021-08-05,8:30 AM,84,81,89,WSW,14,0,29.76,0.0,Partly Cloudy
2021-08-10,1:30 PM,93,77,59,SW,8,0,29.64,0.0,Partly Cloudy
2021-08-07,1:00 AM,81,77,89,WSW,12,0,29.76,0.0,Partly Cloudy
2021-08-02,7:30 AM,82,79,89,WSW,13,0,29.73,0.0,Partly Cloudy
2021-08-06,4:30 AM,81,79,94,SW,9,0,29.73,0.0,Partly Cloudy
2021-07-04,2:00 AM,82,79,89,S,7,0,29.67,0.0,Partly Cloudy
2021-08-15,10:00 PM,81,77,89,VAR,2,0,29.85,0.0,Fair
2021-08-17,3:00 AM,77,77,100,NW,1,0,29.85,0.0,Partly Cloudy
2021-07-12,10:30 PM,81,77,89,VAR,3,0,29.79,0.0,Partly Cloudy
2021-08-07,10:30 PM,82,77,84,VAR,1,0,29.79,0.0,Partly Cloudy
2021-08-23,9:30 PM,79,77,94,ENE,5,0,29.76,0.0,Mostly Cloudy
2021-08-17,6:30 AM,77,77,100,NNW,3,0,29.82,0.0,Fair
2021-08-16,4:00 PM,91,72,52,W,8,0,29.76,0.0,Partly Cloudy
2021-08-22,9:30 PM,81,79,94,CALM,0,0,29.79,0.0,Light Rain
2021-09-03,9:30 PM,79,77,94,W,1,0,29.79,0.0,Light Rain
2021-08-06,6:00 AM,81,79,94,SW,9,0,29.76,0.0,Partly Cloudy
2021-07-26,11:30 AM,88,75,66,WSW,16,0,29.7,0.0,Mostly Cloudy
2021-08-03,11:30 AM,90,77,66,W,18,0,29.73,0.0,Partly Cloudy
2021-07-26,11:00 PM,82,79,89,WSW,10,0,29.7,0.0,Fair
2021-07-02,5:30 AM,82,79,89,SW,7,0,29.79,0.0,Partly Cloudy
2021-08-19,8:30 AM,82,77,84,VAR,1,0,29.79,0.0,Fair
2021-08-16,10:30 AM,90,75,62,N,7,0,29.85,0.0,Partly Cloudy
2021-07-08,12:30 AM,79,77,94,SW,5,0,29.76,0.0,Partly Cloudy
2021-09-01,2:00 PM,91,77,63,WSW,6,0,29.67,0.0,Partly Cloudy
2021-08-27,12:00 AM,77,77,100,VAR,2,0,29.73,0.0,Mostly Cloudy
2021-08-18,8:00 PM,81,79,94,NNE,7,0,29.73,0.0,T-Storm
2021-08-19,7:00 PM,75,73,94,VAR,9,39,29.73,0.0,Light Rain with Thunder
2021-07-13,3:30 AM,81,77,89,VAR,1,0,29.7,0.0,Partly Cloudy
2021-08-23,4:30 AM,79,79,100,VAR,1,0,29.73,0.0,Partly Cloudy
2021-07-07,4:30 AM,79,77,94,SSW,6,0,29.67,0.0,Partly Cloudy
2021-07-27,5:00 AM,79,79,100,WSW,8,0,29.67,0.0,Fair
2021-08-28,6:30 AM,77,77,100,VAR,1,0,29.73,0.0,Partly Cloudy
2021-07-22,12:00 PM,82,79,89,WSW,8,0,29.73,0.0,Mostly Cloudy
2021-07-05,11:30 PM,77,77,100,N,1,0,29.7,0.0,Partly Cloudy
2021-07-24,9:30 PM,82,79,89,WSW,9,0,29.73,0.0,Partly Cloudy
2021-08-07,5:30 AM,81,79,94,WSW,6,0,29.76,0.0,Mostly Cloudy
2021-07-15,3:00 AM,79,77,94,ENE,5,0,29.73,0.0,Partly Cloudy
2021-07-18,6:00 AM,81,79,94,W,6,0,29.67,0.0,Mostly Cloudy
2021-08-28,9:30 PM,75,75,100,CALM,0,0,29.79,0.0,Light Rain
2021-08-05,9:00 AM,86,79,79,W,15,0,29.76,0.0,Mostly Cloudy
2021-08-05,3:30 AM,81,79,94,WSW,9,0,29.73,0.0,Partly Cloudy
2021-08-27,7:30 PM,84,77,79,W,9,0,29.7,0.0,Partly Cloudy
2021-07-19,3:30 AM,75,73,94,WNW,9,0,29.7,0.0,Mostly Cloudy
2021-08-19,12:30 PM,91,77,63,W,5,0,29.73,0.0,Partly Cloudy
2021-08-24,9:00 PM,79,77,94,SW,3,0,29.76,0.0,Light Rain
2021-08-01,9:00 AM,86,77,74,WSW,13,0,29.73,0.0,Partly Cloudy
2021-07-17,11:30 AM,91,73,55,WNW,12,0,29.73,0.0,Partly Cloudy
2021-07-02,7:00 AM,84,81,89,SW,7,0,29.79,0.0,Fair
2021-08-11,12:30 AM,81,79,94,S,5,0,29.76,0.0,Mostly Cloudy
2021-07-05,10:30 AM,86,81,84,VAR,2,0,29.7,0.0,Light Rain Shower
2021-08-01,6:30 PM,81,77,89,SW,14,0,29.64,0.0,Partly Cloudy
2021-07-27,1:00 PM,91,81,71,W,12,0,29.64,0.0,Light Rain Shower
2021-07-18,5:30 PM,79,72,78,WSW,14,0,29.67,0.0,Light Rain
2021-07-28,10:30 PM,81,77,89,WSW,7,0,29.7,0.0,Partly Cloudy
2021-08-14,7:00 AM,81,79,94,SW,3,0,29.76,0.0,Partly Cloudy
2021-08-09,3:30 PM,93,79,63,W,10,0,29.61,0.0,Partly Cloudy
2021-08-15,5:30 PM,86,75,70,NW,6,0,29.76,0.0,Partly Cloudy
2021-07-09,4:00 AM,79,77,94,S,5,0,29.7,0.0,Partly Cloudy
2021-09-03,12:30 PM,90,77,66,WNW,10,0,29.7,0.0,Partly Cloudy
2021-08-06,3:30 AM,81,79,94,SW,10,0,29.73,0.0,Partly Cloudy
2021-07-11,6:00 AM,81,79,94,CALM,0,0,29.73,0.0,Fair
2021-08-24,2:30 AM,79,79,100,CALM,0,0,29.7,0.0,Mostly Cloudy
2021-08-03,7:00 PM,84,77,79,WSW,15,0,29.7,0.0,Partly Cloudy
2021-08-14,2:30 AM,79,77,94,VAR,1,0,29.76,0.0,Partly Cloudy
2021-08-12,1:00 AM,81,77,89,VAR,2,0,29.85,0.0,Partly Cloudy
2021-07-13,10:00 AM,88,77,70,VAR,2,0,29.76,0.0,Mostly Cloudy
2021-08-29,12:00 PM,86,79,79,N,5,0,29.73,0.0,Partly Cloudy
2021-07-28,9:30 AM,86,79,79,WSW,15,0,29.7,0.0,Mostly Cloudy
2021-07-07,3:00 PM,90,73,59,NW,5,0,29.64,0.0,Light Rain Shower / Windy
2021-07-28,9:00 AM,84,79,84,W,13,0,29.7,0.0,Mostly Cloudy
2021-09-04,4:30 PM,81,77,89,WSW,8,0,29.67,0.0,Light Rain
2021-08-24,4:00 PM,79,75,89,SSW,10,0,29.67,0.0,Mostly Cloudy
2021-07-20,5:30 PM,81,75,84,WSW,9,0,29.7,0.0,Partly Cloudy
2021-07-17,8:00 AM,82,79,89,VAR,3,0,29.76,0.0,Partly Cloudy
2021-07-17,6:00 PM,90,75,62,W,8,0,29.64,0.0,Fair
2021-07-20,10:00 PM,81,75,84,SW,5,0,29.79,0.0,Partly Cloudy
2021-07-06,12:00 AM,77,77,100,NE,2,0,29.7,0.0,Partly Cloudy
2021-07-27,9:30 PM,79,77,94,WSW,7,0,29.67,0.0,Partly Cloudy
2021-07-29,8:00 AM,81,79,94,W,9,0,29.7,0.0,Mostly Cloudy
2021-07-27,3:30 AM,79,79,100,WSW,10,0,29.67,0.0,Fair
2021-08-22,2:00 AM,79,77,94,WSW,5,0,29.76,0.0,Partly Cloudy
2021-08-12,12:00 AM,81,75,84,SW,5,0,29.85,0.0,Partly Cloudy
2021-09-03,4:30 AM,79,77,94,WSW,10,0,29.73,0.0,Partly Cloudy
2021-08-07,2:30 AM,81,79,94,WSW,10,0,29.76,0.0,Partly Cloudy
2021-07-28,7:30 AM,82,77,84,W,10,0,29.7,0.0,Partly Cloudy
2021-09-02,2:00 AM,79,77,94,VAR,1,0,29.76,0.0,Mostly Cloudy
2021-07-24,11:00 AM,90,77,66,W,17,30,29.7,0.0,Partly Cloudy
2021-08-08,2:00 PM,91,79,66,W,10,0,29.7,0.0,Partly Cloudy
2021-07-18,8:30 AM,86,79,79,W,12,0,29.7,0.0,Partly Cloudy
2021-08-18,7:30 AM,81,75,84,VAR,2,0,29.82,0.0,Partly Cloudy
